timeList,value
"11,11,2017,19,38,53",73936
"11,11,2017,19,39,28",73952
"11,11,2017,19,39,31",73968
"11,11,2017,19,39,49",73984
"11,11,2017,19,39,49",74000
"11,11,2017,19,39,56",74016
"11,11,2017,19,40,00",74032
"11,11,2017,19,40,03",74048
"11,11,2017,19,40,06",74064
"11,11,2017,19,40,13",74080
"11,11,2017,19,40,17",74096
"11,11,2017,19,40,21",74112
"11,11,2017,19,40,31",74128
"11,11,2017,19,40,35",74144
"11,11,2017,19,40,40",74160
"11,11,2017,19,40,44",74176
"11,11,2017,19,41,28",74192
"11,11,2017,19,41,28",74208
"11,11,2017,19,41,39",74224
"11,11,2017,19,41,40",74240
"11,11,2017,19,41,44",74256
"11,11,2017,19,41,54",74272
"11,11,2017,19,42,19",74288
"11,11,2017,19,42,25",74304
"11,11,2017,19,42,26",74320
"11,11,2017,19,42,26",74336
"11,11,2017,19,42,26",74352
"11,11,2017,19,42,26",74368
"11,11,2017,19,42,26",74384
"11,11,2017,19,42,27",74400
"11,11,2017,19,44,42",74416
"11,11,2017,19,44,54",74432
"11,11,2017,19,44,55",74448
"11,11,2017,19,45,04",74464
"11,11,2017,19,45,09",74480
"11,11,2017,19,45,18",74496
"11,11,2017,19,45,19",74512
"11,11,2017,19,46,45",74528
"11,11,2017,19,46,53",74544
"11,11,2017,19,46,54",74560
"11,11,2017,19,46,54",74576
"11,11,2017,19,46,54",74592
"11,11,2017,19,46,54",74608
"11,11,2017,19,46,54",74624
"11,11,2017,19,46,54",74640
"11,11,2017,19,46,54",74656
"11,11,2017,19,46,55",74672
"11,11,2017,19,46,55",74688
"11,11,2017,19,47,07",74704
"11,11,2017,19,47,13",74720
"11,11,2017,19,47,16",74736
"11,11,2017,21,45,09",74752
"11,11,2017,21,45,36",74768
"11,11,2017,21,45,54",74784
"11,11,2017,21,46,26",74800
"11,11,2017,21,46,26",74816
"11,11,2017,21,46,26",74832
"11,11,2017,21,46,27",74848
"11,11,2017,21,50,32",74864
"11,11,2017,21,50,51",74880
"11,11,2017,21,50,55",74896
"12,11,2017,00,04,33",74912
"12,11,2017,00,40,39",74928
"12,11,2017,00,40,57",74944
"12,11,2017,00,48,37",74960
"12,11,2017,00,48,37",74976
"12,11,2017,02,12,43",74992
"12,11,2017,02,12,55",75008
"12,11,2017,05,59,15",75024
"12,11,2017,05,59,16",75040
"12,11,2017,05,59,16",75056
"12,11,2017,05,59,16",75072
"12,11,2017,05,59,17",75088
"12,11,2017,05,59,17",75104
"12,11,2017,05,59,17",75120
"12,11,2017,05,59,17",75136
"12,11,2017,05,59,17",75152
"12,11,2017,05,59,17",75168
"12,11,2017,05,59,18",75184
"12,11,2017,05,59,19",75200
"12,11,2017,05,59,22",75216
"12,11,2017,05,59,41",75232
"12,11,2017,06,00,04",75248
"12,11,2017,06,02,30",75264
"12,11,2017,06,02,51",75280
"12,11,2017,11,17,19",75296
"12,11,2017,11,17,57",75312
"12,11,2017,11,18,02",75328
"12,11,2017,11,18,26",75344
"12,11,2017,11,18,27",75360
"12,11,2017,11,18,27",75376
"12,11,2017,11,18,27",75392
"12,11,2017,11,18,28",75408
"12,11,2017,11,18,28",75424
"12,11,2017,11,18,28",75440
"12,11,2017,11,18,28",75456
"12,11,2017,11,18,28",75473
"12,11,2017,11,18,28",75489
"12,11,2017,11,18,30",75505
"12,11,2017,11,18,39",75521
"12,11,2017,11,18,40",75537
"12,11,2017,11,18,40",75553
"12,11,2017,11,18,40",75569
"12,11,2017,11,18,48",75585
"12,11,2017,11,18,49",75601
"12,11,2017,11,18,54",75617
"12,11,2017,11,36,29",75633
"12,11,2017,11,36,51",75649
"12,11,2017,12,00,09",75665
"12,11,2017,12,38,43",75681
"12,11,2017,12,38,43",75697
"12,11,2017,12,38,44",75713
"12,11,2017,12,38,44",75729
"12,11,2017,12,38,44",75745
"12,11,2017,12,38,44",75761
"12,11,2017,12,38,44",75777
"12,11,2017,12,38,44",75793
"12,11,2017,12,38,45",75809
"12,11,2017,12,38,45",75825
"12,11,2017,12,38,45",75841
"12,11,2017,12,38,52",75857
"12,11,2017,12,38,53",75873
"12,11,2017,12,38,53",75889
"12,11,2017,12,38,53",75905
"12,11,2017,12,38,55",75921
"12,11,2017,12,38,57",75937
"12,11,2017,12,39,05",75953
"12,11,2017,12,39,09",75969
"12,11,2017,12,39,10",75985
"12,11,2017,12,39,13",76001
"12,11,2017,12,39,25",76017
"12,11,2017,12,39,41",76033
"12,11,2017,12,39,42",76049
"12,11,2017,12,39,42",76065
"12,11,2017,12,40,17",76081
"12,11,2017,12,40,20",76097
"12,11,2017,12,42,45",76113
"12,11,2017,12,43,05",76129
"12,11,2017,12,43,08",76145
"12,11,2017,12,43,54",76161
"12,11,2017,12,43,56",76177
"12,11,2017,12,43,58",76193
"12,11,2017,12,43,58",76209
"12,11,2017,12,44,08",76225
"12,11,2017,12,44,08",76241
"12,11,2017,12,48,43",76257
"12,11,2017,12,50,32",76273
"12,11,2017,12,57,31",76289
"12,11,2017,12,57,37",76305
"12,11,2017,12,57,47",76321
"12,11,2017,12,57,48",76337
"12,11,2017,12,57,49",76353
"12,11,2017,12,58,00",76369
"12,11,2017,12,58,01",76385
"12,11,2017,12,58,12",76401
"12,11,2017,12,58,13",76417
"12,11,2017,12,58,17",76433
"12,11,2017,12,58,27",76449
"12,11,2017,12,58,39",76465
"12,11,2017,12,58,41",76481
"12,11,2017,12,58,48",76497
"12,11,2017,12,58,53",76513
"12,11,2017,12,58,57",76529
"12,11,2017,12,58,59",76545
"12,11,2017,12,58,59",76561
"12,11,2017,12,59,04",76577
"12,11,2017,12,59,06",76593
"12,11,2017,12,59,18",76609
"12,11,2017,12,59,20",76625
"12,11,2017,12,59,22",76641
"12,11,2017,12,59,27",76657
"12,11,2017,12,59,29",76673
"12,11,2017,12,59,34",76689
"12,11,2017,12,59,37",76705
"12,11,2017,12,59,40",76721
"12,11,2017,13,02,16",76737
"12,11,2017,13,02,20",76753
"12,11,2017,13,02,25",76769
"12,11,2017,13,11,42",76785
"12,11,2017,13,11,42",76801
"12,11,2017,13,11,45",76817
"12,11,2017,13,11,46",76833
"12,11,2017,13,11,46",76849
"12,11,2017,13,11,46",76865
"12,11,2017,13,11,46",76881
"12,11,2017,13,11,48",76897
"12,11,2017,13,11,50",76913
"12,11,2017,13,11,53",76929
"12,11,2017,13,13,26",76945
"12,11,2017,15,33,51",76961
"12,11,2017,15,33,52",76977
"12,11,2017,15,51,21",76993
"12,11,2017,15,51,21",77009
"12,11,2017,15,51,23",77025
"12,11,2017,15,51,23",77041
"12,11,2017,19,43,35",77057
"12,11,2017,19,43,35",77073
"12,11,2017,19,43,36",77089
"12,11,2017,19,43,36",77105
"12,11,2017,19,43,36",77121
"12,11,2017,19,43,36",77137
"12,11,2017,19,43,36",77153
"12,11,2017,19,43,36",77169
"12,11,2017,19,43,37",77185
"12,11,2017,19,43,37",77201
"12,11,2017,19,43,41",77217
"12,11,2017,19,43,51",77233
"12,11,2017,19,43,51",77249
"12,11,2017,19,43,52",77265
"12,11,2017,19,43,52",77281
"12,11,2017,19,43,59",77297
"12,11,2017,19,44,01",77313
"12,11,2017,19,44,04",77329
"12,11,2017,19,44,13",77345
"12,11,2017,19,44,22",77361
"12,11,2017,19,44,30",77377
"12,11,2017,20,30,32",77393
"12,11,2017,20,30,32",77409
"12,11,2017,20,30,51",77425
"12,11,2017,20,30,51",77441
"12,11,2017,22,44,55",77457
"12,11,2017,22,44,55",77473
"12,11,2017,22,44,55",77489
"12,11,2017,22,44,55",77505
"12,11,2017,22,44,56",77521
"12,11,2017,22,44,56",77537
"12,11,2017,22,44,56",77553
"12,11,2017,22,44,56",77569
"12,11,2017,22,44,57",77585
"12,11,2017,22,45,01",77601
"13,11,2017,00,28,45",77617
"13,11,2017,00,28,46",77633
"13,11,2017,00,28,46",77649
"13,11,2017,00,28,54",77665
"13,11,2017,00,28,54",77681
"13,11,2017,01,02,25",77697
"13,11,2017,01,35,33",77713
"13,11,2017,01,35,33",77729
"13,11,2017,05,54,39",77745
"13,11,2017,05,54,39",77762
"13,11,2017,05,58,23",77778
"13,11,2017,05,58,24",77794
"13,11,2017,09,11,14",77810
"13,11,2017,09,11,14",77826
"13,11,2017,09,12,00",77842
"13,11,2017,09,12,00",77858
"13,11,2017,10,22,53",77874
"13,11,2017,10,22,53",77890
"13,11,2017,10,38,58",77906
"13,11,2017,10,38,59",77922
"13,11,2017,13,02,23",77938
"13,11,2017,13,02,23",77954
"13,11,2017,13,02,23",77970
"13,11,2017,13,02,24",77986
"13,11,2017,13,02,24",78002
"13,11,2017,13,02,24",78018
"13,11,2017,13,02,24",78034
"13,11,2017,13,02,24",78050
"13,11,2017,13,02,24",78066
"13,11,2017,13,02,24",78082
"13,11,2017,13,02,24",78098
"13,11,2017,13,02,25",78114
"13,11,2017,13,02,28",78130
"13,11,2017,13,02,28",78146
"13,11,2017,13,02,46",78162
"13,11,2017,13,02,47",78178
"13,11,2017,13,02,47",78194
"13,11,2017,13,02,47",78210
"13,11,2017,13,02,51",78226
"13,11,2017,13,02,54",78242
"13,11,2017,13,02,59",78258
"13,11,2017,13,03,04",78274
"13,11,2017,13,03,06",78290
"13,11,2017,13,03,08",78306
"13,11,2017,13,03,10",78322
"13,11,2017,13,03,12",78338
"13,11,2017,13,03,21",78354
"13,11,2017,13,03,23",78370
"13,11,2017,13,03,26",78386
"13,11,2017,13,03,34",78402
"13,11,2017,13,03,38",78418
"13,11,2017,13,03,42",78434
"13,11,2017,13,03,44",78450
"13,11,2017,13,03,46",78466
"13,11,2017,13,03,48",78482
"13,11,2017,14,51,34",78498
"13,11,2017,14,51,34",78514
"13,11,2017,14,51,34",78530
"13,11,2017,14,56,26",78546
"13,11,2017,14,56,36",78562
"13,11,2017,15,52,04",78578
"13,11,2017,15,52,04",78594
"13,11,2017,16,04,30",78610
"13,11,2017,16,04,48",78626
"13,11,2017,16,04,52",78642
"13,11,2017,16,05,01",78658
"13,11,2017,16,05,06",78674
"13,11,2017,16,05,13",78690
"13,11,2017,16,05,22",78706
"13,11,2017,16,05,29",78722
"13,11,2017,16,05,31",78738
"13,11,2017,16,05,32",78754
"13,11,2017,16,05,33",78770
"13,11,2017,16,05,33",78786
"13,11,2017,16,05,40",78802
"13,11,2017,16,05,48",78818
"13,11,2017,16,05,51",78834
"13,11,2017,16,06,02",78850
"13,11,2017,16,17,16",78866
"13,11,2017,16,17,16",78882
"13,11,2017,17,58,25",78898
"13,11,2017,17,58,26",78914
"13,11,2017,17,58,27",78930
"13,11,2017,17,58,27",78946
"13,11,2017,17,58,27",78962
"13,11,2017,17,58,27",78978
"13,11,2017,17,58,27",78994
"13,11,2017,17,58,27",79010
"13,11,2017,17,58,28",79026
"13,11,2017,17,58,28",79042
"13,11,2017,17,58,33",79058
"13,11,2017,17,58,35",79074
"13,11,2017,17,58,37",79090
"13,11,2017,17,58,38",79106
"13,11,2017,17,58,41",79122
"13,11,2017,17,58,46",79138
"13,11,2017,17,58,47",79154
"13,11,2017,17,58,56",79170
"13,11,2017,17,59,04",79186
"13,11,2017,17,59,07",79202
"13,11,2017,17,59,18",79218
"13,11,2017,17,59,19",79234
"13,11,2017,18,34,56",79250
"13,11,2017,18,34,57",79266
"13,11,2017,18,35,15",79282
"13,11,2017,18,35,15",79298
"13,11,2017,19,48,09",79314
"13,11,2017,19,48,09",79330
"13,11,2017,19,48,31",79346
"13,11,2017,19,48,31",79362
"13,11,2017,22,34,18",79378
"13,11,2017,23,38,36",79394
"13,11,2017,23,38,36",79410
"13,11,2017,23,43,37",79426
"13,11,2017,23,43,47",79442
"14,11,2017,00,51,51",79458
"14,11,2017,00,51,52",79474
"14,11,2017,00,56,47",79490
"14,11,2017,00,56,47",79506
"14,11,2017,02,54,51",79522
"14,11,2017,03,47,42",79538
"14,11,2017,03,47,42",79554
"14,11,2017,03,47,42",79570
"14,11,2017,03,47,51",79586
"14,11,2017,03,47,51",79602
"14,11,2017,04,58,08",79618
"14,11,2017,04,58,08",79634
"14,11,2017,05,48,22",79650
"14,11,2017,05,48,22",79666
"14,11,2017,06,27,39",79682
"14,11,2017,06,27,43",79698
"14,11,2017,06,27,47",79714
"14,11,2017,08,49,26",79730
"14,11,2017,08,49,26",79746
"14,11,2017,10,25,30",79762
"14,11,2017,10,25,30",79778
"14,11,2017,11,19,58",79794
"14,11,2017,11,20,01",79810
"14,11,2017,12,40,51",79826
"14,11,2017,12,40,51",79842
"14,11,2017,14,04,25",79858
"14,11,2017,14,04,25",79874
"14,11,2017,15,51,23",79890
"14,11,2017,16,32,29",79906
"14,11,2017,16,32,30",79922
"14,11,2017,16,32,31",79938
"14,11,2017,16,32,31",79954
"14,11,2017,16,32,32",79970
"14,11,2017,16,32,32",79986
"14,11,2017,16,32,32",80002
"14,11,2017,16,32,32",80018
"14,11,2017,16,32,32",80035
"14,11,2017,16,32,32",80051
"14,11,2017,16,32,33",80067
"14,11,2017,16,32,54",80083
"14,11,2017,16,32,55",80099
"14,11,2017,16,32,55",80115
"14,11,2017,16,32,55",80131
"14,11,2017,18,12,43",80147
"14,11,2017,18,12,43",80163
"14,11,2017,18,12,43",80179
"14,11,2017,18,39,20",80195
"14,11,2017,18,39,20",80211
"14,11,2017,18,39,21",80227
"14,11,2017,18,51,35",80243
"14,11,2017,19,18,17",80259
"14,11,2017,19,18,17",80275
"14,11,2017,20,42,45",80291
"14,11,2017,21,01,44",80307
"14,11,2017,21,01,47",80323
"14,11,2017,21,01,47",80339
"14,11,2017,21,01,50",80355
"14,11,2017,21,01,50",80371
"14,11,2017,21,01,50",80387
"14,11,2017,21,01,51",80403
"14,11,2017,21,01,58",80419
"14,11,2017,21,01,58",80435
"14,11,2017,21,02,15",80451
"14,11,2017,21,20,29",80467
"14,11,2017,21,20,29",80483
"14,11,2017,22,27,44",80499
"14,11,2017,22,27,44",80515
"14,11,2017,22,27,50",80531
"14,11,2017,22,27,50",80547
"14,11,2017,22,27,50",80563
"14,11,2017,22,27,50",80579
"14,11,2017,22,27,51",80595
"14,11,2017,23,15,05",80611
"14,11,2017,23,38,54",80627
"14,11,2017,23,38,54",80643
"15,11,2017,00,39,23",80659
"15,11,2017,00,39,23",80675
"15,11,2017,03,31,14",80691
"15,11,2017,03,31,14",80707
"15,11,2017,04,07,02",80723
"15,11,2017,04,32,46",80739
"15,11,2017,04,32,46",80755
"15,11,2017,05,40,06",80771
"15,11,2017,05,40,06",80787
"15,11,2017,07,21,21",80803
"15,11,2017,07,21,21",80819
"15,11,2017,07,21,21",80835
"15,11,2017,08,27,05",80851
"15,11,2017,08,27,05",80867
"15,11,2017,09,31,35",80883
"15,11,2017,09,31,35",80899
"15,11,2017,12,16,14",80915
"15,11,2017,12,16,14",80931
"15,11,2017,14,35,15",80947
"15,11,2017,15,42,17",80963
"15,11,2017,15,42,17",80979
"15,11,2017,16,24,03",80995
"15,11,2017,17,43,53",81011
"15,11,2017,17,43,53",81027
"15,11,2017,18,56,15",81043
"15,11,2017,18,56,23",81059
"15,11,2017,21,16,56",81075
"15,11,2017,21,16,57",81091
"15,11,2017,21,16,57",81107
"15,11,2017,21,16,58",81123
"15,11,2017,21,16,58",81139
"15,11,2017,21,16,58",81155
"15,11,2017,21,16,58",81171
"15,11,2017,21,16,58",81187
"15,11,2017,21,16,58",81203
"15,11,2017,21,16,59",81219
"15,11,2017,23,58,45",81235
"15,11,2017,23,58,45",81251
"15,11,2017,23,58,45",81267
"16,11,2017,00,20,20",81283
"16,11,2017,00,20,24",81299
"16,11,2017,02,28,19",81315
"16,11,2017,02,28,20",81331
"16,11,2017,06,53,59",81347
"16,11,2017,07,44,12",81363
"16,11,2017,07,44,12",81379
"16,11,2017,08,23,07",81395
"16,11,2017,08,23,11",81411
"16,11,2017,09,11,38",81427
"16,11,2017,09,11,38",81443
"16,11,2017,10,43,07",81459
"16,11,2017,10,43,07",81475
"16,11,2017,15,23,42",81491
"16,11,2017,15,23,42",81507
"16,11,2017,15,23,42",81523
"16,11,2017,15,23,42",81539
"16,11,2017,15,23,42",81555
"16,11,2017,15,23,42",81571
"16,11,2017,15,23,42",81587
"16,11,2017,15,23,42",81603
"16,11,2017,15,23,42",81619
"16,11,2017,15,23,42",81635
"16,11,2017,15,23,42",81651
"16,11,2017,15,23,47",81667
"16,11,2017,15,23,56",81683
"16,11,2017,15,24,33",81699
"16,11,2017,15,24,33",81715
"16,11,2017,15,24,33",81731
"16,11,2017,15,24,33",81747
"16,11,2017,15,24,33",81763
"16,11,2017,15,24,33",81779
"16,11,2017,15,24,33",81795
"16,11,2017,15,24,33",81811
"16,11,2017,15,24,33",81827
"16,11,2017,15,24,33",81843
"16,11,2017,15,24,33",81859
"16,11,2017,15,24,33",81875
"16,11,2017,15,26,13",81891
"16,11,2017,15,26,13",81907
"16,11,2017,15,26,13",81923
"16,11,2017,15,26,13",81939
"16,11,2017,15,26,13",81955
"16,11,2017,15,26,13",81971
"16,11,2017,15,26,13",81987
"16,11,2017,15,26,13",82003
"16,11,2017,15,26,13",82019
"16,11,2017,15,26,13",82035
"16,11,2017,15,26,13",82051
"16,11,2017,15,29,08",82067
"16,11,2017,15,29,08",82083
"16,11,2017,15,29,08",82099
"16,11,2017,15,29,08",82115
"16,11,2017,15,29,08",82131
"16,11,2017,15,29,08",82147
"16,11,2017,15,29,08",82163
"16,11,2017,15,29,08",82179
"16,11,2017,15,29,08",82195
"16,11,2017,15,29,08",82211
"16,11,2017,15,29,08",82227
"16,11,2017,15,31,40",82243
"16,11,2017,15,31,41",82259
"16,11,2017,15,31,41",82275
"16,11,2017,15,31,41",82291
"16,11,2017,15,31,41",82307
"16,11,2017,15,31,41",82324
"16,11,2017,15,31,41",82340
"16,11,2017,15,31,41",82356
"16,11,2017,15,31,42",82372
"16,11,2017,15,31,42",82388
"16,11,2017,15,31,43",82404
"16,11,2017,15,31,44",82420
"16,11,2017,15,31,45",82436
"16,11,2017,15,31,47",82452
"16,11,2017,15,32,29",82468
"16,11,2017,15,32,30",82484
"16,11,2017,15,32,33",82500
"16,11,2017,15,32,34",82516
"16,11,2017,15,32,35",82532
"16,11,2017,15,32,36",82548
"16,11,2017,15,32,43",82564
"16,11,2017,15,51,03",82580
"16,11,2017,15,51,03",82596
"16,11,2017,15,51,03",82612
"16,11,2017,15,51,03",82628
"16,11,2017,15,51,03",82644
"16,11,2017,15,51,03",82660
"16,11,2017,15,51,03",82676
"16,11,2017,15,51,03",82692
"16,11,2017,15,51,03",82708
"16,11,2017,15,51,03",82724
"16,11,2017,15,51,03",82740
"16,11,2017,15,51,03",82756
"16,11,2017,15,51,03",82772
"16,11,2017,15,51,03",82788
"16,11,2017,15,51,03",82804
"16,11,2017,15,51,03",82820
"16,11,2017,15,51,03",82836
"16,11,2017,15,51,03",82852
"16,11,2017,15,51,03",82868
"16,11,2017,15,51,03",82884
"16,11,2017,15,51,03",82900
"16,11,2017,15,51,03",82916
"16,11,2017,15,51,04",82932
"16,11,2017,15,51,04",82948
"16,11,2017,15,51,04",82964
"16,11,2017,15,51,04",82980
"16,11,2017,15,51,04",82996
"16,11,2017,15,51,04",83012
"16,11,2017,15,51,04",83028
"16,11,2017,15,51,04",83044
"16,11,2017,15,51,04",83060
"16,11,2017,15,51,04",83076
"16,11,2017,15,51,04",83092
"16,11,2017,16,11,48",83108
"16,11,2017,16,11,48",83124
"16,11,2017,16,11,48",83140
"16,11,2017,16,12,16",83156
"16,11,2017,16,12,16",83172
"16,11,2017,16,12,16",83188
"16,11,2017,16,12,16",83204
"16,11,2017,16,12,16",83220
"16,11,2017,16,12,16",83236
"16,11,2017,16,12,16",83252
"16,11,2017,16,12,16",83268
"16,11,2017,16,12,16",83284
"16,11,2017,16,12,16",83300
"16,11,2017,16,12,16",83316
"16,11,2017,16,12,16",83332
"16,11,2017,16,12,16",83348
"16,11,2017,16,12,16",83364
"16,11,2017,16,17,31",83380
"16,11,2017,16,17,31",83396
"16,11,2017,16,17,31",83412
"16,11,2017,16,17,31",83428
"16,11,2017,16,17,31",83444
"16,11,2017,16,17,31",83460
"16,11,2017,16,17,31",83476
"16,11,2017,16,17,31",83492
"16,11,2017,16,17,31",83508
"16,11,2017,16,17,31",83524
"16,11,2017,16,17,31",83540
"16,11,2017,16,17,31",83556
"16,11,2017,16,17,31",83572
"16,11,2017,16,17,31",83588
"16,11,2017,16,17,36",83604
"16,11,2017,16,17,36",83620
"16,11,2017,16,20,46",83636
"16,11,2017,16,48,04",83652
"16,11,2017,16,48,04",83668
"16,11,2017,17,21,53",83684
"16,11,2017,17,21,53",83700
"16,11,2017,18,03,51",83716
"16,11,2017,18,33,38",83732
"16,11,2017,18,33,38",83748
"16,11,2017,18,46,50",83764
"16,11,2017,18,46,50",83780
"16,11,2017,19,51,58",83796
"16,11,2017,19,51,59",83812
"16,11,2017,19,51,59",83828
"16,11,2017,19,51,59",83844
"16,11,2017,19,51,59",83860
"16,11,2017,19,51,59",83876
"16,11,2017,19,51,59",83892
"16,11,2017,19,51,59",83908
"16,11,2017,19,51,59",83924
"16,11,2017,19,51,59",83940
"16,11,2017,19,51,59",83956
"16,11,2017,19,51,59",83972
"16,11,2017,19,51,59",83988
"16,11,2017,20,03,51",84004
"16,11,2017,20,03,51",84020
"16,11,2017,20,03,51",84036
"16,11,2017,20,03,51",84052
"16,11,2017,20,03,51",84068
"16,11,2017,20,03,51",84084
"16,11,2017,20,03,51",84100
"16,11,2017,20,03,51",84116
"16,11,2017,20,03,51",84132
"16,11,2017,20,03,51",84148
"16,11,2017,20,03,51",84164
"16,11,2017,20,03,52",84180
"16,11,2017,20,03,52",84196
"16,11,2017,20,03,52",84212
"16,11,2017,20,03,52",84228
"16,11,2017,20,29,51",84244
"16,11,2017,20,29,51",84260
"16,11,2017,22,21,57",84276
"16,11,2017,22,25,04",84292
"16,11,2017,22,25,04",84308
"16,11,2017,23,56,56",84324
"16,11,2017,23,56,56",84340
"17,11,2017,03,09,05",84356
"17,11,2017,03,09,05",84372
"17,11,2017,03,56,07",84388
"17,11,2017,03,56,07",84404
"17,11,2017,03,56,07",84420
"17,11,2017,03,56,07",84436
"17,11,2017,03,56,08",84452
"17,11,2017,03,56,08",84468
"17,11,2017,03,56,08",84484
"17,11,2017,03,56,08",84500
"17,11,2017,03,56,08",84516
"17,11,2017,03,56,08",84532
"17,11,2017,03,56,09",84548
"17,11,2017,04,34,09",84564
"17,11,2017,04,34,09",84580
"17,11,2017,04,34,09",84596
"17,11,2017,04,34,09",84613
"17,11,2017,04,34,09",84629
"17,11,2017,04,34,09",84645
"17,11,2017,04,34,09",84661
"17,11,2017,04,34,09",84677
"17,11,2017,04,34,09",84693
"17,11,2017,04,34,09",84709
"17,11,2017,04,34,09",84725
"17,11,2017,04,34,09",84741
"17,11,2017,04,35,27",84757
"17,11,2017,04,35,39",84773
"17,11,2017,04,35,39",84789
"17,11,2017,05,02,13",84805
"17,11,2017,05,02,13",84821
"17,11,2017,05,02,13",84837
"17,11,2017,05,17,55",84853
"17,11,2017,05,17,55",84869
"17,11,2017,05,17,55",84885
"17,11,2017,05,17,55",84901
"17,11,2017,05,17,55",84917
"17,11,2017,05,17,55",84933
"17,11,2017,05,17,55",84949
"17,11,2017,05,17,55",84965
"17,11,2017,05,17,55",84981
"17,11,2017,05,17,55",84997
"17,11,2017,05,20,26",85013
"17,11,2017,05,20,26",85029
"17,11,2017,05,20,26",85045
"17,11,2017,05,20,26",85061
"17,11,2017,05,20,26",85077
"17,11,2017,05,20,26",85093
"17,11,2017,05,20,26",85109
"17,11,2017,05,20,26",85125
"17,11,2017,05,20,26",85141
"17,11,2017,05,20,26",85157
"17,11,2017,05,20,26",85173
"17,11,2017,05,20,59",85189
"17,11,2017,05,20,59",85205
"17,11,2017,05,20,59",85221
"17,11,2017,05,20,59",85237
"17,11,2017,05,20,59",85253
"17,11,2017,05,20,59",85269
"17,11,2017,05,20,59",85285
"17,11,2017,05,20,59",85301
"17,11,2017,05,20,59",85317
"17,11,2017,05,20,59",85333
"17,11,2017,05,53,36",85349
"17,11,2017,05,53,36",85365
"17,11,2017,05,53,36",85381
"17,11,2017,05,53,36",85397
"17,11,2017,05,53,36",85413
"17,11,2017,05,53,36",85429
"17,11,2017,05,53,36",85445
"17,11,2017,05,53,36",85461
"17,11,2017,05,53,36",85477
"17,11,2017,05,53,36",85493
"17,11,2017,05,53,36",85509
"17,11,2017,05,53,36",85525
"17,11,2017,05,53,36",85541
"17,11,2017,05,53,43",85557
"17,11,2017,05,53,43",85573
"17,11,2017,05,54,07",85589
"17,11,2017,05,54,07",85605
"17,11,2017,05,54,50",85621
"17,11,2017,05,54,50",85637
"17,11,2017,05,54,50",85653
"17,11,2017,05,54,50",85669
"17,11,2017,06,27,30",85685
"17,11,2017,06,27,30",85701
"17,11,2017,08,03,34",85717
"17,11,2017,08,03,34",85733
"17,11,2017,09,50,24",85749
"17,11,2017,09,50,24",85765
"17,11,2017,11,15,41",85781
"17,11,2017,11,15,41",85797
"17,11,2017,12,44,22",85813
"17,11,2017,12,44,22",85829
"17,11,2017,13,27,56",85845
"17,11,2017,13,27,57",85861
"17,11,2017,13,27,58",85877
"17,11,2017,13,27,58",85893
"17,11,2017,13,27,58",85909
"17,11,2017,13,27,58",85925
"17,11,2017,13,27,58",85941
"17,11,2017,13,27,58",85957
"17,11,2017,13,27,59",85973
"17,11,2017,13,27,59",85989
"17,11,2017,13,28,01",86005
"17,11,2017,13,28,02",86021
"17,11,2017,13,28,48",86037
"17,11,2017,13,28,48",86053
"17,11,2017,13,28,49",86069
"17,11,2017,13,28,49",86085
"17,11,2017,13,29,01",86101
"17,11,2017,13,29,05",86117
"17,11,2017,13,29,09",86133
"17,11,2017,13,29,22",86149
"17,11,2017,13,29,23",86165
"17,11,2017,13,29,23",86181
"17,11,2017,13,29,35",86197
"17,11,2017,13,29,39",86213
"17,11,2017,13,29,42",86229
"17,11,2017,13,29,46",86245
"17,11,2017,13,29,53",86261
"17,11,2017,13,29,53",86277
"17,11,2017,13,29,57",86293
"17,11,2017,13,30,07",86309
"17,11,2017,13,30,14",86325
"17,11,2017,13,30,14",86341
"17,11,2017,13,37,21",86357
"17,11,2017,13,37,23",86373
"17,11,2017,13,37,25",86389
"17,11,2017,13,37,26",86405
"17,11,2017,13,37,27",86421
"17,11,2017,13,37,28",86437
"17,11,2017,13,37,28",86453
"17,11,2017,13,37,29",86469
"17,11,2017,13,37,32",86485
